"","node","type"
"939559","C7","gene"
"939560","C7","gene"
"939561","C7","gene"
"939562","C7","gene"
"939563","C7","gene"
"939564","C7","gene"
"939565","C7","gene"
"939566","C7","gene"
"939567","C7","gene"
"939568","C7","gene"
"939569","C7","gene"
"939570","C7","gene"
"939571","C7","gene"
"939572","C7","gene"
"939573","C7","gene"
"939574","C7","gene"
"939575","C7","gene"
"939576","C7","gene"
"939577","C7","gene"
"939578","C7","gene"
"939579","C7","gene"
"939580","C7","gene"
"939581","C7","gene"
"939582","C7","gene"
"939583","C7","gene"
"939584","C7","gene"
"939585","C7","gene"
"939586","C7","gene"
"939587","C7","gene"
"939588","C7","gene"
"939589","C7","gene"
"939590","C7","gene"
"939591","C7","gene"
"939592","C7","gene"
"939593","C7","gene"
"939594","C7","gene"
"939595","C7","gene"
"939596","C7","gene"
"939597","C7","gene"
"939598","C7","gene"
"939599","C7","gene"
"939600","C7","gene"
"939601","C7","gene"
"939602","C7","gene"
"939603","C7","gene"
"939604","C7","gene"
"939605","C7","gene"
"939606","C7","gene"
"939607","C7","gene"
"939608","C7","gene"
"939609","C7","gene"
"939610","C7","gene"
"939611","C7","gene"
"939612","C7","gene"
"939613","C7","gene"
"939614","C7","gene"
"939615","C7","gene"
"939616","C7","gene"
"939617","C7","gene"
"939618","C7","gene"
"939619","C7","gene"
"939620","C7","gene"
"939621","C7","gene"
"939622","C7","gene"
"939623","C7","gene"
"939624","C7","gene"
"939625","C7","gene"
"939626","C7","gene"
"939627","C7","gene"
"939628","C7","gene"
"939629","C7","gene"
"939630","C7","gene"
"939631","C7","gene"
"939632","C7","gene"
"939633","C7","gene"
"939634","C7","gene"
"939635","C7","gene"
"939636","C7","gene"
"939637","C7","gene"
"939638","C7","gene"
"939639","C7","gene"
"939640","C7","gene"
"939641","C7","gene"
"939642","C7","gene"
"939643","C7","gene"
"939644","C7","gene"
"939645","C7","gene"
"939646","C7","gene"
"939647","C7","gene"
"939648","C7","gene"
"939649","C7","gene"
"939650","C7","gene"
"939651","C7","gene"
"939652","C7","gene"
"939653","C7","gene"
"939654","C7","gene"
"939655","C7","gene"
"939656","C7","gene"
"939657","C7","gene"
"939658","C7","gene"
"939659","C7","gene"
"939660","C7","gene"
"939661","C7","gene"
"939662","C7","gene"
"939663","C7","gene"
"939664","C7","gene"
"939665","C7","gene"
"939666","C7","gene"
"939667","C7","gene"
"939668","C7","gene"
"939669","C7","gene"
"939670","C7","gene"
"939671","C7","gene"
"939672","C7","gene"
"939673","C7","gene"
"939674","C7","gene"
"939675","C7","gene"
"939676","C7","gene"
"939677","C7","gene"
"939678","C7","gene"
"939679","C7","gene"
"939680","C7","gene"
"939681","C7","gene"
"939682","C7","gene"
"939683","C7","gene"
"939684","C7","gene"
"939685","C7","gene"
"939686","C7","gene"
"939687","C7","gene"
"939688","C7","gene"
"939689","C7","gene"
"939690","C7","gene"
"939691","C7","gene"
"939692","C7","gene"
"939693","C7","gene"
"939694","C7","gene"
"939695","C7","gene"
"939696","C7","gene"
"939697","C7","gene"
"939698","C7","gene"
"939699","C7","gene"
"939700","C7","gene"
"939701","C7","gene"
"939702","C7","gene"
"939703","C7","gene"
"939704","C7","gene"
"939705","C7","gene"
"939706","C7","gene"
"939707","C7","gene"
"939708","C7","gene"
"939709","C7","gene"
"939710","C7","gene"
"939711","C7","gene"
"939712","C7","gene"
"939713","C7","gene"
"939714","C7","gene"
"939715","C7","gene"
"939716","C7","gene"
"939717","C7","gene"
"939718","C7","gene"
"939719","C7","gene"
"939720","C7","gene"
"939721","C7","gene"
"939722","C7","gene"
"939723","C7","gene"
"939724","C7","gene"
"939725","C7","gene"
"939726","C7","gene"
"939727","C7","gene"
"939728","C7","gene"
"939729","C7","gene"
"939730","C7","gene"
"939731","C7","gene"
"939732","C7","gene"
"939733","C7","gene"
"939734","C7","gene"
"939735","C7","gene"
"939736","C7","gene"
"939737","C7","gene"
"939738","C7","gene"
"939739","C7","gene"
"939740","C7","gene"
"939741","C7","gene"
"939742","C7","gene"
"939743","C7","gene"
"939744","C7","gene"
"939745","C7","gene"
"939746","C7","gene"
"939747","C7","gene"
"939748","C7","gene"
"939749","C7","gene"
"939750","C7","gene"
"939751","C7","gene"
"939752","C7","gene"
"939753","C7","gene"
"939754","C7","gene"
"939755","C7","gene"
"939756","C7","gene"
"939757","C7","gene"
"939758","C7","gene"
"939759","C7","gene"
"939760","C7","gene"
"939761","C7","gene"
"939762","C7","gene"
"939763","C7","gene"
"939764","C7","gene"
"939765","C7","gene"
"939766","C7","gene"
"939767","C7","gene"
"939768","C7","gene"
"939769","C7","gene"
"939770","C7","gene"
"939771","C7","gene"
"939772","C7","gene"
"939773","C7","gene"
"939774","C7","gene"
"939775","C7","gene"
"939776","C7","gene"
"939777","C7","gene"
"939778","C7","gene"
"939779","C7","gene"
"939780","C7","gene"
"939781","C7","gene"
"939782","C7","gene"
"939783","C7","gene"
"939784","C7","gene"
"939785","C7","gene"
"939786","C7","gene"
"939787","C7","gene"
"939788","C7","gene"
"939789","C7","gene"
"939790","C7","gene"
"939791","C7","gene"
"939792","C7","gene"
"939793","C7","gene"
"939794","C7","gene"
"939795","C7","gene"
"939796","C7","gene"
"939797","C7","gene"
"939798","C7","gene"
"939799","C7","gene"
"939800","C7","gene"
"939801","C7","gene"
"939802","C7","gene"
"939803","C7","gene"
"939804","C7","gene"
"939805","C7","gene"
"939806","C7","gene"
"939807","C7","gene"
"939808","C7","gene"
"939809","C7","gene"
"939810","C7","gene"
"939811","C7","gene"
"939812","C7","gene"
"939813","C7","gene"
"939814","C7","gene"
"939815","C7","gene"
"939816","C7","gene"
"939817","C7","gene"
"939818","C7","gene"
"939819","C7","gene"
"939820","C7","gene"
"939821","C7","gene"
"939822","C7","gene"
"939823","C7","gene"
"939824","C7","gene"
"939825","C7","gene"
"939826","C7","gene"
"939827","C7","gene"
"939828","C7","gene"
"939829","C7","gene"
"939830","C7","gene"
"939831","C7","gene"
"939832","C7","gene"
"939833","C7","gene"
"939834","C7","gene"
"939835","C7","gene"
"939836","C7","gene"
"939837","C7","gene"
"939838","C7","gene"
"939839","C7","gene"
"939840","C7","gene"
"939841","C7","gene"
"939842","C7","gene"
"939843","C7","gene"
"939844","C7","gene"
"939845","C7","gene"
"939846","C7","gene"
"939847","C7","gene"
"939848","C7","gene"
"939849","C7","gene"
"939850","C7","gene"
"939851","C7","gene"
"939852","C7","gene"
"939853","C7","gene"
"939854","C7","gene"
"939855","C7","gene"
"939856","C7","gene"
"939857","C7","gene"
"939858","C7","gene"
"939859","C7","gene"
"939860","C7","gene"
"939861","C7","gene"
"939862","C7","gene"
"939863","C7","gene"
"939864","C7","gene"
"939865","C7","gene"
"939866","C7","gene"
"939867","C7","gene"
"939868","C7","gene"
"939869","C7","gene"
"939870","C7","gene"
"939871","C7","gene"
"939872","C7","gene"
"939873","C7","gene"
"939874","C7","gene"
"939875","C7","gene"
"939876","C7","gene"
"939877","C7","gene"
"939878","C7","gene"
"939879","C7","gene"
"939880","C7","gene"
"939881","C7","gene"
"939882","C7","gene"
"939883","C7","gene"
"939884","C7","gene"
"939885","C7","gene"
"939886","C7","gene"
"939887","C7","gene"
"939888","C7","gene"
"939889","C7","gene"
"939890","C7","gene"
"939891","C7","gene"
"939892","C7","gene"
"939893","C7","gene"
"939894","C7","gene"
"939895","C7","gene"
"939896","C7","gene"
"939897","C7","gene"
"939898","C7","gene"
"939899","C7","gene"
"939900","C7","gene"
"939901","C7","gene"
"939902","C7","gene"
"939903","C7","gene"
"939904","C7","gene"
"939905","C7","gene"
"939906","C7","gene"
"939907","C7","gene"
"939908","C7","gene"
"939909","C7","gene"
"939910","C7","gene"
"939911","C7","gene"
"939912","C7","gene"
"939913","C7","gene"
"939914","C7","gene"
"939915","C7","gene"
"939916","C7","gene"
"939917","C7","gene"
"939918","C7","gene"
"939919","C7","gene"
"939920","C7","gene"
"939921","C7","gene"
"939922","C7","gene"
"939923","C7","gene"
"939924","C7","gene"
"939925","C7","gene"
"939926","C7","gene"
"939927","C7","gene"
"939928","C7","gene"
"939929","C7","gene"
"939930","C7","gene"
"939931","C7","gene"
"939932","C7","gene"
"939933","C7","gene"
"939934","C7","gene"
"939935","C7","gene"
"939936","C7","gene"
"939937","C7","gene"
"939938","C7","gene"
"939939","C7","gene"
"939940","C7","gene"
"939941","C7","gene"
"939942","C7","gene"
"939943","C7","gene"
"939944","C7","gene"
"939945","C7","gene"
"939946","C7","gene"
"939947","C7","gene"
"939948","C7","gene"
"939949","C7","gene"
"939950","C7","gene"
"939951","C7","gene"
"939952","C7","gene"
"939953","C7","gene"
"939954","C7","gene"
"939955","C7","gene"
"939956","C7","gene"
"939957","C7","gene"
"939958","C7","gene"
"939959","C7","gene"
"939960","C7","gene"
"939961","C7","gene"
"939962","C7","gene"
"939963","C7","gene"
"939964","C7","gene"
"939965","C7","gene"
"939966","C7","gene"
"939967","C7","gene"
"939968","C7","gene"
"939969","C7","gene"
"939970","C7","gene"
"939971","C7","gene"
"939972","C7","gene"
"939973","C7","gene"
"939974","C7","gene"
"939975","C7","gene"
"939976","C7","gene"
"939977","C7","gene"
"939978","C7","gene"
"939979","C7","gene"
"939980","C7","gene"
"939981","C7","gene"
"939982","C7","gene"
"939983","C7","gene"
"939984","C7","gene"
"939985","C7","gene"
"939986","C7","gene"
"939987","C7","gene"
"939988","C7","gene"
"939989","C7","gene"
"939990","C7","gene"
"939991","C7","gene"
"939992","C7","gene"
"939993","C7","gene"
"939994","C7","gene"
"939995","C7","gene"
"939996","C7","gene"
"939997","C7","gene"
"939998","C7","gene"
"939999","C7","gene"
"940000","C7","gene"
"940001","C7","gene"
"940002","C7","gene"
"940003","C7","gene"
"940004","C7","gene"
"940005","C7","gene"
"940006","C7","gene"
"940007","C7","gene"
"940008","C7","gene"
"940009","C7","gene"
"940010","C7","gene"
"940011","C7","gene"
"940012","C7","gene"
"940013","C7","gene"
"940014","C7","gene"
"940015","C7","gene"
"940016","C7","gene"
"940017","C7","gene"
"940018","C7","gene"
"940019","C7","gene"
"940020","C7","gene"
"940021","C7","gene"
"940022","C7","gene"
"940023","C7","gene"
"940024","C7","gene"
"940025","C7","gene"
"940026","C7","gene"
"940027","C7","gene"
"940028","C7","gene"
"940029","C7","gene"
"940030","C7","gene"
"940031","C7","gene"
"940032","C7","gene"
"940033","C7","gene"
"940034","C7","gene"
"940035","C7","gene"
"940036","C7","gene"
"940037","C7","gene"
"940038","C7","gene"
"940039","C7","gene"
"940040","C7","gene"
"940041","C7","gene"
"940042","C7","gene"
"940043","C7","gene"
"940044","C7","gene"
"940045","C7","gene"
"940046","C7","gene"
"940047","C7","gene"
"940048","C7","gene"
"940049","C7","gene"
"940050","C7","gene"
"940051","C7","gene"
"940052","C7","gene"
"940053","C7","gene"
"940054","C7","gene"
"940055","C7","gene"
"940056","C7","gene"
"940057","C7","gene"
"940058","C7","gene"
"940059","C7","gene"
"940060","C7","gene"
"940061","C7","gene"
"940062","C7","gene"
"940063","C7","gene"
"940064","C7","gene"
"940065","C7","gene"
"940066","C7","gene"
"940067","C7","gene"
"940068","C7","gene"
"940069","C7","gene"
"940070","C7","gene"
"940071","C7","gene"
"940072","C7","gene"
"940073","C7","gene"
"940074","C7","gene"
"940075","C7","gene"
"940076","C7","gene"
"940077","C7","gene"
"940078","C7","gene"
"940079","C7","gene"
"940080","C7","gene"
"940081","C7","gene"
"940082","C7","gene"
"940083","C7","gene"
"940084","C7","gene"
"940085","C7","gene"
"940086","C7","gene"
"940087","C7","gene"
"940088","C7","gene"
"940089","C7","gene"
"940090","C7","gene"
"940091","C7","gene"
"940092","C7","gene"
"940093","C7","gene"
"940094","C7","gene"
"940095","C7","gene"
"940096","C7","gene"
"940097","C7","gene"
"940098","C7","gene"
"940099","C7","gene"
"940100","C7","gene"
"940101","C7","gene"
"940102","C7","gene"
"940103","C7","gene"
"940104","C7","gene"
"940105","C7","gene"
"940106","C7","gene"
"940107","C7","gene"
"940108","C7","gene"
"940109","C7","gene"
"940110","C7","gene"
"940111","C7","gene"
"940112","C7","gene"
"940113","C7","gene"
"940114","C7","gene"
"940115","C7","gene"
"940116","C7","gene"
"940117","C7","gene"
"940118","C7","gene"
"940119","C7","gene"
"940120","C7","gene"
"940121","C7","gene"
"940122","C7","gene"
"940123","C7","gene"
"940124","C7","gene"
"940125","C7","gene"
"940126","C7","gene"
"940127","C7","gene"
"940128","C7","gene"
"940129","C7","gene"
"940130","C7","gene"
"940131","C7","gene"
"940132","C7","gene"
"940133","C7","gene"
"940134","C7","gene"
"940135","C7","gene"
"940136","C7","gene"
"940137","C7","gene"
"940138","C7","gene"
"940139","C7","gene"
"940140","C7","gene"
"940141","C7","gene"
"940142","C7","gene"
"940143","C7","gene"
"940144","C7","gene"
"940145","C7","gene"
"940146","C7","gene"
"940147","C7","gene"
"940148","C7","gene"
"940149","C7","gene"
"940150","C7","gene"
"940151","C7","gene"
"940152","C7","gene"
"940153","C7","gene"
"940154","C7","gene"
"940155","C7","gene"
"940156","C7","gene"
"940157","C7","gene"
"940158","C7","gene"
"940159","C7","gene"
"940160","C7","gene"
"940161","C7","gene"
"940162","C7","gene"
"940163","C7","gene"
"940164","C7","gene"
"940165","C7","gene"
"940166","C7","gene"
"940167","C7","gene"
"940168","C7","gene"
"940169","C7","gene"
"940170","C7","gene"
"940171","C7","gene"
"940172","C7","gene"
"940173","C7","gene"
"940174","C7","gene"
"940175","C7","gene"
"940176","C7","gene"
"940177","C7","gene"
"940178","C7","gene"
"940179","C7","gene"
"940180","C7","gene"
"940181","C7","gene"
"940182","C7","gene"
"940183","C7","gene"
"940184","C7","gene"
"940185","C7","gene"
"940186","C7","gene"
"940187","C7","gene"
"940188","C7","gene"
"940189","C7","gene"
"940190","C7","gene"
"940191","C7","gene"
"940192","C7","gene"
"940193","C7","gene"
"940194","C7","gene"
"940195","C7","gene"
"940196","C7","gene"
"940197","C7","gene"
"940198","C7","gene"
"940199","C7","gene"
"940200","C7","gene"
"940201","C7","gene"
"940202","C7","gene"
"940203","C7","gene"
"940204","C7","gene"
"940205","C7","gene"
"940206","C7","gene"
"940207","C7","gene"
"940208","C7","gene"
"940209","C7","gene"
"940210","C7","gene"
"940211","C7","gene"
"940212","C7","gene"
"940213","C7","gene"
"940214","C7","gene"
"940215","C7","gene"
"940216","C7","gene"
"940217","C7","gene"
"940218","C7","gene"
"940219","C7","gene"
"940220","C7","gene"
"940221","C7","gene"
"940222","C7","gene"
"940223","C7","gene"
"940224","C7","gene"
"940225","C7","gene"
"940226","C7","gene"
"940227","C7","gene"
"940228","C7","gene"
"940229","C7","gene"
"940230","C7","gene"
"940231","C7","gene"
"940232","C7","gene"
"940233","C7","gene"
"940234","C7","gene"
"940235","C7","gene"
"940236","C7","gene"
"940237","C7","gene"
"940238","C7","gene"
"940239","C7","gene"
"940240","C7","gene"
"940241","C7","gene"
"940242","C7","gene"
"940243","C7","gene"
"940244","C7","gene"
"940245","C7","gene"
"940246","C7","gene"
"940247","C7","gene"
"940248","C7","gene"
"940249","C7","gene"
"940250","C7","gene"
"940251","C7","gene"
"940252","C7","gene"
"940253","C7","gene"
"940254","C7","gene"
"940255","C7","gene"
"940256","C7","gene"
"940257","C7","gene"
"940258","C7","gene"
"940259","C7","gene"
"940260","C7","gene"
"940261","C7","gene"
"940262","C7","gene"
"940263","C7","gene"
"940264","C7","gene"
"940265","C7","gene"
"940266","C7","gene"
"940267","C7","gene"
"940268","C7","gene"
"940269","C7","gene"
"940270","C7","gene"
"940271","C7","gene"
"940272","C7","gene"
"940273","C7","gene"
"940274","C7","gene"
"940275","C7","gene"
"940276","C7","gene"
"940277","C7","gene"
"940278","C7","gene"
"940279","C7","gene"
"940280","C7","gene"
"940281","C7","gene"
"940282","C7","gene"
"940283","C7","gene"
"940284","C7","gene"
"940285","C7","gene"
"940286","C7","gene"
"940287","C7","gene"
"940288","C7","gene"
"940289","C7","gene"
"940290","C7","gene"
"940291","C7","gene"
"940292","C7","gene"
"940293","C7","gene"
"940294","C7","gene"
"1114703","CCL13","gene"
"1114704","CCL13","gene"
"1114705","CCL13","gene"
"1114706","CCL13","gene"
"1114707","CCL13","gene"
"1114708","CCL13","gene"
"1114709","CCL13","gene"
"1114710","CCL13","gene"
"1114711","CCL13","gene"
"1114712","CCL13","gene"
"1114713","CCL13","gene"
"1114714","CCL13","gene"
"1114715","CCL13","gene"
"1114716","CCL13","gene"
"1114717","CCL13","gene"
"1114718","CCL13","gene"
"1114719","CCL13","gene"
"1114720","CCL13","gene"
"1114721","CCL13","gene"
"1114722","CCL13","gene"
"1114723","CCL13","gene"
"1114724","CCL13","gene"
"1114725","CCL13","gene"
"1114726","CCL13","gene"
"1114727","CCL13","gene"
"1114728","CCL13","gene"
"1114729","CCL13","gene"
"1114730","CCL13","gene"
"1114731","CCL13","gene"
"1114732","CCL13","gene"
"1114733","CCL13","gene"
"1114734","CCL13","gene"
"1114735","CCL13","gene"
"1114736","CCL13","gene"
"1114737","CCL13","gene"
"1114738","CCL13","gene"
"1114739","CCL13","gene"
"1114740","CCL13","gene"
"1114741","CCL13","gene"
"1114742","CCL13","gene"
"1114743","CCL13","gene"
"1114744","CCL13","gene"
"1114745","CCL13","gene"
"1114746","CCL13","gene"
"1114747","CCL13","gene"
"1114748","CCL13","gene"
"1114749","CCL13","gene"
"1114750","CCL13","gene"
"1114751","CCL13","gene"
"1114752","CCL13","gene"
"1114753","CCL13","gene"
"1114754","CCL13","gene"
"1114755","CCL13","gene"
"1114756","CCL13","gene"
"1114757","CCL13","gene"
"1114758","CCL13","gene"
"1114759","CCL13","gene"
"1114760","CCL13","gene"
"1114761","CCL13","gene"
"1114762","CCL13","gene"
"1114763","CCL13","gene"
"1114764","CCL13","gene"
"1114765","CCL13","gene"
"1114766","CCL13","gene"
"1114767","CCL13","gene"
"1114768","CCL13","gene"
"1114769","CCL13","gene"
"1114770","CCL13","gene"
"1114771","CCL13","gene"
"1114772","CCL13","gene"
"1114773","CCL13","gene"
"1114774","CCL13","gene"
"1114775","CCL13","gene"
"1114776","CCL13","gene"
"1114777","CCL13","gene"
"1114778","CCL13","gene"
"1114779","CCL13","gene"
"1114780","CCL13","gene"
"1114781","CCL13","gene"
"1114782","CCL13","gene"
"1114783","CCL13","gene"
"1114784","CCL13","gene"
"1114785","CCL13","gene"
"1114786","CCL13","gene"
"1114787","CCL13","gene"
"1114788","CCL13","gene"
"1114789","CCL13","gene"
"1114790","CCL13","gene"
"1114791","CCL13","gene"
"1114792","CCL13","gene"
"1114793","CCL13","gene"
"1114794","CCL13","gene"
"1114795","CCL13","gene"
"1114796","CCL13","gene"
"1114797","CCL13","gene"
"1114798","CCL13","gene"
"1114799","CCL13","gene"
"1114800","CCL13","gene"
"1114801","CCL13","gene"
"1114802","CCL13","gene"
"1114803","CCL13","gene"
